	direccion	lat	lon
0	Av Santa Fe 2300, Recoleta, Argentina	null	null
0	Carlos Pellegrini 1300, Recoleta, Argentina	null	null
0	Montevideo Guido, Recoleta, Argentina	null	null
0	Araoz 2600, Barrio Norte, Argentina	null	null
0	Av. Santa Fe 900, Recoleta, Argentina	null	null
0	El Salvador 4200, Palermo, Argentina	null	null
0	San Isidro Labrador 4400, Nunez, Argentina	null	null
0	Teodoro Garcia 2900, Belgrano, Argentina	null	null
0	Juan B. Justo 4000, Villa General Mitre, Argentina	null	null
0	Av Pueyrredon 900, Barrio Norte, Argentina	null	null
0	Thames 1200, Palermo Soho - Palermo, Argentina	null	null
0	Av. Corrientes 2700, Once, Argentina	null	null
0	Blanco Encalada 2900, Belgrano, Argentina	null	null
0	Luis Viale 1700 8 C, Caballito, Argentina	null	null
0	Catulo Castillo 3000, Parque Patricios, Argentina	null	null
0	Crisologo Larralde 3300, Nunez, Argentina	null	null
0	Avenida Crisologo Larralde 3300, Nunez, Argentina	null	null
0	Sarmiento 2900, Once, Argentina	null	null
0	Avenida Doctor Honorio Pueyrredon 1700, Caballito, Argentina	null	null
0	Conesa 2800, Belgrano, Argentina	null	null
0	Alvarez Jonte 2300, Villa del Parque, Argentina	null	null
0	Vidal 1800, Belgrano, Argentina	null	null
0	Hidalgo 500, Caballito, Argentina	null	null
0	Entre Rios Av. 700, Congreso, Argentina	null	null
0	Migueletes 900, Las Canitas, Argentina	null	null
0	Avenida Federico Lacroze 1900, Belgrano, Argentina	null	null
0	Aranguren 100, Caballito, Argentina	null	null
0	Av. Juan B. Justo 1000, Palermo Hollywood - Palermo, Argentina	null	null
0	Av. Cordoba 1100, Barrio Norte, Argentina	null	null
0	Zapata 100, Colegiales, Argentina	null	null
0	Cespedes 3000, Colegiales, Argentina	null	null
0	Av. Cabildo 400, Colegiales, Argentina	null	null
0	Av. Corrientes 6100, Villa Crespo, Argentina	null	null
0	Donado 2200, Villa Urquiza, Argentina	null	null
0	Yerbal 1021, Caballito, Argentina	null	null
0	Zanartu 1500, Parque Chacabuco, Argentina	null	null
0	Zuviria 0, Boedo, Argentina	null	null
0	Baigorria 4700, Villa Devoto, Argentina	null	null
0	Ramon Falcon 6400, Liniers, Argentina	null	null
0	Alvear, Marcelo T. De 1900, Barrio Norte, Argentina	null	null
0	Boedo 200, Almagro, Argentina	null	null
0	Dr. Luis Belaustegui 1800, Caballito, Argentina	null	null
0	Juncal 2600, Recoleta, Argentina	null	null
0	Constitucion 1200, Constitucion, Argentina	null	null
0	Avelino Diaz 700 1 5, Parque Chacabuco, Argentina	null	null
0	Jose Marmol 700 3, Boedo, Argentina	null	null
0	Nicasio Orono 400 4 B, Caballito, Argentina	null	null
0	Av. Juan De Garay 3200 3C, Parque Patricios, Argentina	null	null
0	Roosevelt, Franklin 3300, Belgrano, Argentina	null	null
0	Naon 3100, Coghlan, Argentina	null	null
0	Av De Los Incas 3100, Belgrano, Argentina	null	null
0	Rawson 200 1 C, Almagro, Argentina	null	null
0	Rawson 200 1 D, Almagro, Argentina	null	null
0	Estados Unidos 1500 10 G, San Cristobal, Argentina	null	null
0	Estados Unidos 1500 4 A, San Cristobal, Argentina	null	null
0	Del Barco Centenera 1900 2 8, Parque Chacabuco, Argentina	null	null
0	Rondeau 3300 3C, Parque Patricios, Argentina	null	null
0	Avelino Diaz 700 1 2, Parque Chacabuco, Argentina	null	null
0	Av San Juan 2900, San Cristobal, Argentina	null	null
0	Chacabuco 300, San Nicolas, Argentina	null	null
0	Segui 4700, Palermo Chico - Palermo, Argentina	null	null
0	Arenales 2100, Recoleta, Argentina	null	null
0	Olazabal, Av. 4400, Villa Urquiza, Argentina	null	null
0	Garay, Juan De, Avda. 3200, Boedo, Argentina	null	null
0	Jose E. Uriburu 500, Barrio Norte, Argentina	null	null
0	Av Patricias Argentinas 100, Caballito, Argentina	null	null
0	Desaguadero 3200, Villa Devoto, Argentina	null	null
0	Simbron 4800, Villa Devoto, Argentina	null	null
0	Drago Luis Maria 200, Villa Crespo, Argentina	null	null
0	Arcos 1500, Belgrano, Argentina	null	null
0	Rivadavia 1600, Congreso, Argentina	null	null
0	Pinto 3400, Nunez, Argentina	null	null
0	Marmol 200, Caballito, Argentina	null	null
0	Jose Antonio Cabrera 2900, Recoleta, Argentina	null	null
0	Tucuman 1500, Barrio Norte, Argentina	null	null
0	O Higgins 2000, Belgrano, Argentina	null	null
0	Dr. Emilio Ravignani 1400, Palermo, Argentina	null	null
0	General Ramon Freire 1500, Colegiales, Argentina	null	null
0	Av. Congreso 4700, Villa Urquiza, Argentina	null	null
0	La Pampa 5300, Villa Urquiza, Argentina	null	null
0	Av.rivadavia 5900, Flores, Argentina	null	null
0	Av. Santa Fe 4953/63/7, Palermo, Argentina	null	null
0	Antezana 500, Villa Crespo, Argentina	null	null
0	Blanco Encalada 4700, Belgrano, Argentina	null	null
0	J.a.cabrera 3500, Palermo, Argentina	null	null
0	Cafayate 5100, Villa Lugano, Argentina	null	null
0	Jose Marti 100, Flores, Argentina	null	null
0	Av Cordoba 6500, Colegiales, Argentina	null	null
0	Avenida Del Libertador 6700, Belgrano, Argentina	null	null
0	Miller 4400, Saavedra, Argentina	null	null
0	El Salvador 4700, Palermo Soho - Palermo, Argentina	null	null
0	Av Del Libertador 1700, Palermo Chico - Palermo, Argentina	null	null
0	Honduras 6000, Palermo, Argentina	null	null
0	Nauel Huapi 4900, Villa Urquiza, Argentina	null	null
0	Jose Hernandez 2400, Belgrano, Argentina	null	null
0	Rojas al 1800, Villa Crespo, Argentina	null	null
0	Pacheco al 2700, Villa Urquiza, Argentina	null	null
0	San Luis 2800, Balvanera, Argentina	null	null
0	Av Juan De Garay 1400, Constitucion, Argentina	null	null
0	Figueroa Alcorta Pres. Av. 3000, Palermo Chico - Palermo, Argentina	null	null
0	Avenida Corrientes 6400, Colegiales, Argentina	null	null
0	Goyena Pedro Av. 1200, Caballito, Argentina	null	null
0	Humboltd 2000, Palermo Hollywood - Palermo, Argentina	null	null
0	Isabel La Catolica 900, Barracas, Argentina	null	null
0	Del Libertador Av. 2700, Palermo Chico - Palermo, Argentina	null	null
0	Humboldt 2000, Palermo Chico - Palermo, Argentina	null	null
0	Donado 3500, Saavedra, Argentina	null	null
0	Mitre Emilio 500, Caballito, Argentina	null	null
0	11 De Setiembre De 1888 700, Belgrano, Argentina	null	null
0	Del Libertador Av. 5300, Belgrano, Argentina	null	null
0	Mexico 1800, Monserrat, Argentina	null	null
0	Av. Acoyte 1500, Villa Crespo, Argentina	null	null
0	Av Alvarez Thomas 900, Colegiales, Argentina	null	null
0	M.t De Alvear 1600, Barrio Norte, Argentina	null	null
0	Francisco De Aguirre 600, Villa Crespo, Argentina	null	null
0	Cesar Diaz 4300, Flores, Argentina	null	null
0	Av. Diaz Velez 5000, Parque Centenario, Argentina	null	null
0	J.  F. Segui 700, Caballito, Argentina	null	null
0	Avenida Del Libertador 1700, Palermo Chico - Palermo, Argentina	null	null
0	Acevedo 0, Villa Crespo, Argentina	null	null
0	Viamonte 2500, Once, Argentina	null	null
0	Salguero 1800, Palermo, Argentina	null	null
0	Heredia Entre Av. Los Incas Y Zarraga, Belgrano, Argentina	null	null
0	Dumont, Santos Entre Zapata Y Cabildo, Avda., Belgrano, Argentina	null	null
0	Thames Entre Camargo Y Corrientes, Avda., Villa Crespo, Argentina	null	null
0	Dumont, Santos Entre  Y, Belgrano, Argentina	null	null
0	Valentin Gomez 600, Abasto, Argentina	null	null
0	Arcos Entre Congreso, Avda. Y Quesada, Nunez, Argentina	null	null
0	Chacabuco Entre Estados Unidos Y Independencia, San Telmo, Argentina	null	null
0	Martinez, Enrique 1400, Belgrano, Argentina	null	null
0	Roosevelt, Franklin Entre  Y, Belgrano, Argentina	null	null
0	Bacacay Entre Rojas Y Nicolas Repetto, Caballito, Argentina	null	null
0	Moreno Al 500, Monserrat, Argentina	null	null
0	Libertador  2650, Palermo Chico - Palermo, Argentina	null	null
0	24 De Noviembre 0, Once, Argentina	null	null
0	Santa Fe Av. 3200, Palermo, Argentina	null	null
0	Neuquen 2300, Caballito, Argentina	null	null
0	Cochabamba 4100, Boedo, Argentina	null	null
0	Pareja 3300, Villa Pueyrredon, Argentina	null	null
0	Rincon 600, Balvanera, Argentina	null	null
0	Balbin, Ricardo Av. 2300, Belgrano, Argentina	null	null
0	Pedro I Rivera 4500, Villa Urquiza, Argentina	null	null
0	Falcon Ramon L. Cnel. 1800, Caballito, Argentina	null	null
0	Goyena Pedro Av. 1500, Caballito, Argentina	null	null
0	Ortiz De Ocampo Av. 3000, Palermo Chico - Palermo, Argentina	null	null
0	Peru 1000, San Telmo, Argentina	null	null
0	Cramer 3900, Saavedra, Argentina	null	null
0	Avenida Santa Fe 4800, Palermo, Argentina	null	null
0	Av. Juan Bautista Alberdi 2300, Flores, Argentina	null	null
0	Talcahuano 200, Centro / Microcentro, Argentina	null	null
0	Bartolome Mitre 1200, Congreso, Argentina	null	null
0	Juncal 1100, Recoleta, Argentina	null	null
0	Roosevelt Franklin 2800 !, Belgrano, Argentina	null	null
0	Av. Congreso 5700, Villa Urquiza, Argentina	null	null
0	11 De Septiembre 3300, Nunez, Argentina	null	null
0	Justo juan b. av. 3000, Villa Crespo, Argentina	null	null
0	Directorio, Avda. 2100, Flores, Argentina	null	null
0	Lacarra 300, Floresta, Argentina	null	null
0	Salguero Entre Cabello   Y Cervino, Palermo, Argentina	null	null
0	Santiago Del Estero 1100, San Cristobal, Argentina	null	null
0	Pacheco De Melo 2400, Recoleta, Argentina	null	null
0	Fray Justo Santamaria De Oro 2100, Barrio Norte, Argentina	null	null
0	1289 Pasco, San Cristobal, Argentina	null	null
0	Ciudad De La Paz 400, Belgrano, Argentina	null	null
0	Newbery, Jorge 3400, Palermo, Argentina	null	null
0	Blanco Encalada Y Miller, Villa Urquiza, Argentina	null	null
0	Posadas Montevideo, Barrio Norte, Argentina	null	null
0	Sarandi 1300, San Cristobal, Argentina	null	null
0	De Los Incas, Av. 4400, Belgrano, Argentina	null	null
0	Avda Independencia 3300, Boedo, Argentina	null	null
0	Juan Francisco Segui 4500, Palermo, Argentina	null	null
0	Belgrano, Avda. 1800, Balvanera, Argentina	null	null
0	Acha, Mariano 3100, Villa Urquiza, Argentina	null	null
0	Yerbal 800, Caballito, Argentina	null	null
0	Larralde, Av. Crisologo 2400, Nunez, Argentina	null	null
0	Cramer, Av. 0, Palermo Hollywood - Palermo, Argentina	null	null
0	Corrientes, Av. 1200, Retiro, Argentina	null	null
0	S.m.del Carril 4100, Villa Devoto, Argentina	null	null
0	Blanes, Juan M. 100, Boca, Argentina	null	null
0	Justo, Juan B. Avda. 8100, Villa Luro, Argentina	null	null
0	Roca, Julio A., Av. 700, Centro / Microcentro, Argentina	null	null
0	Triunvirato, Av. 3800, Villa Urquiza, Argentina	null	null
0	Melincue 3900, Villa del Parque, Argentina	null	null
0	Rio De Janeiro 800, Parque Centenario, Argentina	null	null
0	Corrientes, Avda. 3100, Abasto, Argentina	null	null
0	Libertador Avda 4600, Belgrano, Argentina	null	null
0	Viamonte 2100, Once, Argentina	null	null
0	Cordoba, Avda. 2800, Barrio Norte, Argentina	null	null
0	Ruiz Huidobro 3600, Saavedra, Argentina	null	null
0	Arcos ., Belgrano, Argentina	null	null
0	Falcon, Ramon L., Cor. 2800, Flores, Argentina	null	null
0	Cordoba, Avda. 1800, Recoleta, Argentina	null	null
0	Guatemala 4600, Palermo Soho - Palermo, Argentina	null	null
0	Tucuman 2700, Once, Argentina	null	null
0	Agrelo 3500, Boedo, Argentina	null	null
0	Ramon Falcon 1600, Caballito, Argentina	null	null
0	Uriburu Jose E., Pres. 500, Once, Argentina	null	null
0	Scalabrini Ortiz 2300, Palermo, Argentina	null	null
0	Formosa 700, Caballito, Argentina	null	null
0	Tte Gral Juan D Peron 2000, Congreso, Argentina	null	null
0	Teniente General Juan Domingo Peron 3800, Almagro, Argentina	null	null
0	Gallo Y Sanchez De Soler 3335, Palermo, Argentina	null	null
0	Riobamba 800, Recoleta, Argentina	null	null
0	Gavilan 1200, Flores, Argentina	null	null
0	Santo Tome 4400, Villa Devoto, Argentina	null	null
0	Sarmiento 1500, Congreso, Argentina	null	null
0	Morelos 300, Caballito, Argentina	null	null
0	Jose Hernandez 1400, Belgrano, Argentina	null	null
0	Rivadavia 6700, Flores, Argentina	null	null
0	Luis Maria Campos 1200, Palermo, Argentina	null	null
0	Boyaca 600, Flores, Argentina	null	null
0	Juncal 1300, Retiro, Argentina	null	null
0	Coronel Diaz 2700, Palermo, Argentina	null	null
0	P. Colon 1000, San Telmo, Argentina	null	null
0	Aizpurua 2700, Villa Urquiza, Argentina	null	null
0	Gallo 600, Barrio Norte, Argentina	null	null
0	Av. San Juan 400, San Telmo, Argentina	null	null
0	Jose Bonifacio 1700, Caballito, Argentina	null	null
0	Serrano 500, Almagro, Argentina	null	null
0	Uriburu, Jose Entre Lavalle Y Corrientes, Avda., Balvanera, Argentina	null	null
0	Av Coronel Diaz 2600, Barrio Norte, Argentina	null	null
0	Pedro Goyena 0, Caballito, Argentina	null	null
0	Ecuador 400, Abasto, Argentina	null	null
0	Alvarez Thomas 1100, Villa Urquiza, Argentina	null	null
0	Av. Del Libertador 6700 (esquina Congreso), Belgrano, Argentina	null	null
0	Av. Coronel Diaz 1700, Palermo, Argentina	null	null
0	Av Monroe 2900, Belgrano, Argentina	null	null
0	Albarellos 3100, Villa Pueyrredon, Argentina	null	null
0	Garcia Del Rio 3900, Saavedra, Argentina	null	null
0	A.v.r.balbin 3700, Saavedra, Argentina	null	null
0	Crisologo Larralde 3500, Saavedra, Argentina	null	null
0	Freire 3200, Nunez, Argentina	null	null
0	Comodoro Rivadavia 1800, Nunez, Argentina	null	null
0	Donado 3200, Coghlan, Argentina	null	null
0	Moreno 600, Monserrat, Argentina	null	null
0	Washington 3300, Coghlan, Argentina	null	null
0	Billinghurst 2500, Palermo, Argentina	null	null
0	Junin 600, Recoleta, Argentina	null	null
0	Juramento 1100, Belgrano, Argentina	null	null
0	Camargo 1100, Villa Crespo, Argentina	null	null
0	Dorrego Av. 900, Villa Crespo, Argentina	null	null
0	Rivadavia Av. 3200, Once, Argentina	null	null
0	Combate De Los Pozos 200, Balvanera, Argentina	null	null
0	Avenida Del Libertador 7300, Nunez, Argentina	null	null
0	Santos Dumont 3300, Colegiales, Argentina	null	null
0	Contralmirante Martin Guerrico 5400, Villa Lugano, Argentina	null	null
0	Av.cordoba 3500, Barrio Norte, Argentina	null	null
0	Libertador 5800, Belgrano, Argentina	null	null
0	Virrey Arredondo 2400 8, Belgrano, Argentina	null	null
0	Ortiz De Ocampo 1000, Palermo, Argentina	null	null
0	Av. Cordoba 700, Centro / Microcentro, Argentina	null	null
0	3 De Febrero 2900, Belgrano, Argentina	null	null
0	San Juan Av. 3100, San Cristobal, Argentina	null	null
0	Av Pueyrredon 2300, Recoleta, Argentina	null	null
0	Av Independecia 2600, San Cristobal, Argentina	null	null
0	Husares 1800, Belgrano, Argentina	null	null
0	Sanabria 2800, Villa Devoto, Argentina	null	null
0	Hipolito Yrigoyen 2100, Congreso, Argentina	null	null
0	Lope De Vega 2000, Villa Devoto, Argentina	null	null
0	Jeronimo Salguero 500, Almagro, Argentina	null	null
0	Avenida Salvador Maria Del Carril 3200, Villa Devoto, Argentina	null	null
0	Vilela 2600, Nunez, Argentina	null	null
0	Avellaneda 3300, Flores, Argentina	null	null
0	Muniz 300, Caballito, Argentina	null	null
0	Zequeira, Severo Garcia Gde.de 6900, Mataderos, Argentina	null	null
0	Nazca Av. 1900, Villa del Parque, Argentina	null	null
0	Tacuari 1400, Constitucion, Argentina	null	null
0	Salta 1600, Constitucion, Argentina	null	null
0	Avenida San Juan 200, San Telmo, Argentina	null	null
0	Av J. B. Alberdi 2700, Flores, Argentina	null	null
0	Trelles, Manuel R 1800, Paternal, Argentina	null	null
0	Potosi 4400, Parque Centenario, Argentina	null	null
0	Alvarez Donato Tte. Gral. Av. 200, Flores, Argentina	null	null
0	Pacheco De Melo 2400, Palermo, Argentina	null	null
0	J.b.justo 1000, Palermo, Argentina	null	null
0	Lope De Vega 3400, Villa Devoto, Argentina	null	null
0	Riobamba 200, Congreso, Argentina	null	null
0	Avenida Juan Bautista Alberdi 200, Caballito, Argentina	null	null
0	Melincue 3100, Villa del Parque, Argentina	null	null
0	Av. Rivadavia 10.850, Villa Luro, Argentina	null	null
0	Paraguay 3000, Recoleta, Argentina	null	null
0	Depto Nogoya 4000, Villa Devoto, Argentina	null	null
0	Roosvelt 3400, Belgrano, Argentina	null	null
0	Maipu 1200, Barrio Norte, Argentina	null	null
0	Amenabar 2100, Belgrano, Argentina	null	null
0	Sanchez De Bustamante 100, Almagro, Argentina	null	null
0	Arenales 3600, Palermo Viejo - Palermo, Argentina	null	null
0	Cuba 2900, Nunez, Argentina	null	null
0	Guardia Nacional 100, Villa Luro, Argentina	null	null
0	Correa 3000, Saavedra, Argentina	null	null
0	Avenida Francisco Bilbao 2000, Flores, Argentina	null	null
0	Avenida Lope De Vega 2400, Villa Devoto, Argentina	null	null
0	Rodriguez Pena 1700, Barrio Norte, Argentina	null	null
0	Zamudio 4600, Villa Pueyrredon, Argentina	null	null
0	Riglos 200, Caballito, Argentina	null	null
0	Blanco Encalada 1400, Belgrano, Argentina	null	null
0	Callao Av 1400, Recoleta, Argentina	null	null
0	Coronel Carlos Sourigues 2500, Belgrano, Argentina	null	null
0	La Fuente 100, Flores, Argentina	null	null
0	Virrey Loreto 2800, Colegiales, Argentina	null	null
0	Julian Alvarez 1800, Palermo, Argentina	null	null
0	Arenales 1000, Barrio Norte, Argentina	null	null
0	Larralde  Crisologo Av. 1900, Nunez, Argentina	null	null
0	Esmeralda 300, Centro / Microcentro, Argentina	null	null
0	Mendoza 1900, Belgrano, Argentina	null	null
0	Alvear 1700, Barrio Norte, Argentina	null	null
0	Cordoba, Av. 0, Palermo, Argentina	null	null
0	Bahia Blanca 4000, Villa Devoto, Argentina	null	null
0	Sarmiento 1400, Congreso, Argentina	null	null
0	Pte Luis Saenz Pena 100, Congreso, Argentina	null	null
0	Corrientes, Avda. 2000, San Nicolas, Argentina	null	null
0	Holmberg 2600, Belgrano, Argentina	null	null
0	Lantieri Julieta 1300, Puerto Madero, Argentina	null	null
0	Araoz 2300, Palermo Soho - Palermo, Argentina	null	null
0	Pasco 400, Congreso, Argentina	null	null
0	Rincon 200, Congreso, Argentina	null	null
0	Yrigoyen, Hipolito 700, Monserrat, Argentina	null	null
0	Del Libertador, Avda. 7500, Nunez, Argentina	null	null
0	Rio De Janeiro 600, Villa Crespo, Argentina	null	null
0	Estado De Israel 4700, Almagro, Argentina	null	null
0	Av. Cordoba 1800, Recoleta, Argentina	null	null
0	Olga Cossettini 100, Puerto Madero, Argentina	null	null
0	Alvarez, Donato, T. Gral. 400, Flores, Argentina	null	null
0	Dellepiane, L. Tte. Gral. 4700, Villa Lugano, Argentina	null	null
0	Peron, Juan D., Pte. 4400, Almagro, Argentina	null	null
0	Mitre, Bartolome 2700, Balvanera, Argentina	null	null
0	Urquiza, Gral. 2200, Parque Patricios, Argentina	null	null
0	Independencia 4100, Almagro, Argentina	null	null
0	Triunvirato, Av. 4300, Villa Urquiza, Argentina	null	null
0	Pichincha 100, Congreso, Argentina	null	null
0	Arredondo, Virrey 3400, Colegiales, Argentina	null	null
0	Borges 2100, Palermo, Argentina	null	null
0	Aguero 800, Barrio Norte, Argentina	null	null
0	Sarandi 1100, San Cristobal, Argentina	null	null
0	Hernandez, Jose 2000, Belgrano, Argentina	null	null
0	San Martin, Av. Del Libertador Gral. 8000, Nunez, Argentina	null	null
0	Av Avellaneda 300, Almagro, Argentina	null	null
0	Jorge Luis Borges 2300, Barrio Norte, Argentina	null	null
0	Balbastro 2700, Flores, Argentina	null	null
0	Av. Congreso 2500, Belgrano, Argentina	null	null
0	Avenida Rivadavia 7800, Flores, Argentina	null	null
0	Venezuela 1500, Balvanera, Argentina	null	null
0	Silvio L. Ruggieri 3100, Palermo Chico - Palermo, Argentina	null	null
0	Gral. Hornos 800, Barracas, Argentina	null	null
0	Venezuela 3800, Almagro, Argentina	null	null
0	Alberdi 3000, Flores, Argentina	null	null
0	Doblas (esquina Directorio) 900, Caballito, Argentina	null	null
0	Nicaragua 6000, Palermo Soho - Palermo, Argentina	null	null
0	Alberti 400, Balvanera, Argentina	null	null
0	Avenida Comodoro Martin Rivadavia 8100, Parque Avellaneda, Argentina	null	null
0	Miguel De Azcuenaga 100, Balvanera, Argentina	null	null
0	Av San Juan 2200, San Cristobal, Argentina	null	null
